g0,A_reg,B_reg,C_reg,rmse_reg,A_sub,B_sub,C_sub,rmse_sub,rel_dA,dphi_rad
1.2835694225351495,0.3441732215709574,0.015921285322468122,0.34380476890266065,0.0021871156310913006,0.3143641998483675,0.026405662639112013,0.31325323801501836,0.001910267056277743,0.08661052009371469,0.03782010283205084
1.2903682900364515,0.3531624969740675,0.01886777428888733,0.35265812958493076,0.0023054836749109367,0.3227040758293874,0.02752461411919242,0.32152809546677036,0.0020133084145417673,0.08624477798648196,0.031946786424394746
1.2971671575377532,0.3621578459434579,0.02204938379153158,0.36148600256831404,0.002427197276598059,0.33108379685484884,0.028656881795947452,0.3298412704098077,0.0021195798521194908,0.08580250141387386,0.025742180910100606
1.3039660250390552,0.37115743554762126,0.025475196268823788,0.37028213072919347,0.002552245814652096,0.33950338193496243,0.029801574823327962,0.3381928628509575,0.002229163118942985,0.08528470826929577,0.019201849271641924
1.310764892540357,0.3801594051876401,0.02915445106941324,0.37903982816514353,0.0026806157583989343,0.3479628082536238,0.03095775636853226,0.34658293848424615,0.0023421523753568395,0.08469235929629203,0.012320926291215395
1.3175637600416588,0.38916186382020795,0.03309655126240917,0.3877519497649919,0.0028122897059794675,0.35646258381265905,0.0321248211584577,0.3550120695468453,0.0024584946787852167,0.08402488282525009,0.005095022821526518
1.3243626275429605,0.3981628855224574,0.03731106980287489,0.39641085691203576,0.002947245873805724,0.365002860288247,0.033301910457633185,0.36348049573322827,0.002578237188851433,0.08328256208686745,0.0024812921481147665
1.3254901960784315,0.3996553980577642,0.03803704705186461,0.39784119978740784,0.002969943458206915,0.36642316171888456,0.033498034882739204,0.3648887708645727,0.002598428060607775,0.08315222689442167,0.003772077110595351
1.3311614950442625,0.4071605007489425,0.04180775365090641,0.40500837658595995,0.003085458974256337,0.3735837947212784,0.03448814934904056,0.3719884665319996,0.002701426423750575,0.08246552886614042,0.010413887096398122
1.3379603625455643,0.4161526930776404,0.04659653037118706,0.41353576304007833,0.003226898987549786,0.3822055460120897,0.03568264381315528,0.3805362378708539,0.002828109266658012,0.08157377719821043,0.018709103157192427
