g0,A_tail,B_tail,C_tail,phase_rad,phase_deg,rmse_tail,A_tail_altwin,B_tail_altwin,C_tail_altwin,phase_rad_altwin,phase_deg_altwin,dphi_altwin_rad,rel_delta_A_altwin
1.5509803921568628,0.6769983941040943,0.40864314937175134,0.5397569842911337,0.9227747651141163,52.87109948221474,0.008815578887356453,0.6780962734816424,0.41169084462677297,0.5388183409649161,0.9183558504015354,52.61791431915559,0.004418914712580602,0.001621686826895498
1.5960784313725491,0.7127510177033151,0.5545015721964164,0.4478191818902063,0.6793619908597087,38.92457483786652,0.009943842021893644,0.7134783866911604,0.5574077381997868,0.4453627978069327,0.6741243350995146,38.62447926826501,0.00523765576019386,0.0010205092238087569
1.6411764705882352,0.7091909369962941,0.6910766613953118,0.15926340820286106,0.22650232082080943,12.977627032950533,0.010108923432416617,0.7088804471385964,0.6917017674609812,0.15511335605540563,0.22059941357017174,12.639415360631821,0.005902907250637579,0.00043780855267653044
1.6862745098039218,0.7387389310485559,0.7371647766684001,-0.04820062537136831,-0.06529355490198882,-3.741045125289687,0.011010735342883528,0.7378897648063489,0.7359897695030084,-0.05291846740862286,-0.07177756998174481,-4.112551823658887,0.006484015079756045,0.001149480833508658
1.731372549019608,0.7809004404761053,0.7471255634262203,-0.2271759019148558,-0.29518339764602597,-16.912762867449207,0.01212130742804605,0.7797167962543424,0.744425211173847,-0.2319253917317144,-0.30201880772972994,-17.30440301648661,0.00683541008370403,0.0015157428020417256
1.7764705882352942,0.8295795036360418,0.731014535326047,-0.39219880417342556,-0.49242957914223273,-28.21413659225329,0.013417605784433193,0.8281608582200731,0.7270339657597357,-0.3965753644888694,-0.49935878845482906,-28.611151041227803,0.006929209312596107,0.0017100777077432435
1.8215686274509806,0.882184925775024,0.6916244867042939,-0.5476365698670119,-0.669728281406505,-38.37260394514266,0.01486450479317589,0.8805126104441336,0.6866605147203979,-0.5511803649215571,-0.6763833185855114,-38.75390948800238,0.006655037179006396,0.0018956516735096447
1.8666666666666667,0.9372847886141182,0.6295907696141253,-0.6943473466386298,-0.8342713011865746,-47.80022452687827,0.016599914064443586,0.9352556639492324,0.6239590381533944,-0.6966909470172628,-0.8404153980091089,-48.15225534372923,0.006144096822534362,0.0021648966136387396
1.911764705882353,0.9938714288649281,0.544424244948047,-0.8314942324675275,-0.991086300009683,-56.785062123791356,0.01869659961400763,0.9913211024940383,0.5384274393639861,-0.8323541438534061,-0.9966224760233964,-57.10226164401869,0.0055361760137131455,0.002566052606827087
1.9568627450980394,1.0512326919667352,0.4348660594421173,-0.957069319853538,-1.1443121128440088,-65.56425451165971,0.02116161986797738,1.0478931063930714,0.42894138670500037,-0.9560801478943657,-1.1490690868075237,-65.83680904302273,0.00475697396351471,0.0031768281172989223
2.0019607843137255,1.108724148780968,0.29946180077785095,-1.0675166827572153,-1.2973037379857917,-74.33002893313144,0.02404268695654084,1.1042654566703842,0.29408739129182154,-1.0643847072739365,-1.3012237543279173,-74.55462932515755,0.003920016342125798,0.0040214620701516214
2.0470588235294116,1.1656432231824134,0.13665123029920107,-1.1576055308302566,-1.4532936559024352,-83.26759287634725,0.02732365238499981,1.159740677864937,0.13229185132815188,-1.1521706930688673,-1.4564772863001847,-83.45000146166785,0.003183630397749493,0.005063766682708763
2.092156862745098,1.2211014634190047,-0.05502875246843452,-1.2198609020563789,-1.615876442518545,-92.5829003709264,0.03088444936545835,1.2135566437089729,-0.057998998866217635,-1.2121698905766896,-1.6186071162116338,-92.73935644876778,0.002730673693088548,0.006178700080259377
2.1372549019607847,1.2738896768454704,-0.2766422843639695,-1.2434886228974278,-1.7897039605605933,-102.54248351796994,0.03446910136678209,1.2648759240800742,-0.27809334799199276,-1.2339267373389824,-1.792465441624581,-102.70070472814173,0.0027614810639877696,0.0070757718892242765
2.182352941176471,1.3222732247898743,-0.5287872026126347,-1.2119367043494136,-1.9822124332888806,-113.57240652581011,0.03777855500038313,1.3123071819412375,-0.5287254488539674,-1.201082653071271,-1.9854769320792627,-113.75944852872456,0.003264498790382042,0.007537052601379347
2.227450980392157,1.3625672283587018,-0.811435557788466,-1.094605768006745,-2.2087086807316236,-126.54968557983004,0.040229571257864145,1.3531275191338896,-0.8104878269450801,-1.083542138272101,-2.213015204713343,-126.79643122835445,0.00430652398171949,0.006927885118874401
2.272549019607843,1.374710152428687,-1.1552889490251732,-0.7450741221186086,-2.568793741721277,-147.18103984024805,0.040406435416273506,1.3696464418689507,-1.155122617786292,-0.7359504831188171,-2.574326030550055,-147.4980166411844,0.005532288828777876,0.0036834750589354523
2.317647058823529,1.4064838929269807,-1.340952283745831,-0.4243158184417296,-2.8351326070178393,-162.4411327420444,0.04285379708445871,1.4054164858854923,-1.3425377405263617,-0.4156776564371698,-2.8413329424042364,-162.79638579125057,0.006200335386397082,0.0007589187809802097
2.3627450980392157,1.4471925958294767,-1.441989073139487,-0.12261289642603636,-3.0567663049601856,-175.13980823201817,0.046534978131157895,1.4500102029265165,-1.4455688019552637,-0.113403824470874,-3.063303720099171,-175.51437452840693,0.006537415138985203,0.0019469468715909738
2.4078431372549023,1.4924637256002262,-1.4827873586027132,0.1696750464873845,3.027658430302924,173.47204986356127,0.05096712081302704,1.498545569879445,-1.487648902896805,0.18038726871717872,3.0209251367400003,173.08626056018312,0.006733293562923848,0.00407503658206019
2.4529411764705884,1.540226330052315,-1.472113472717752,0.45296696483220844,2.8430881537169297,162.8969519916215,0.05595457961801997,1.5492953807867025,-1.477632669583068,0.4657444263840731,2.8362532117658286,162.5053386646065,0.006834941951101126,0.0058881286194344806
2.4980392156862745,1.589612684560934,-1.4145833054961798,0.7251362345990725,2.667904267006548,152.8596546444187,0.06139271989233748,1.6009907728329782,-1.4195307580351961,0.7403403823163761,2.6608628447330664,152.45621086637877,0.00704142227348159,0.007157773954972538
2.5431372549019606,1.6399570973639959,-1.3125825526047437,0.9831512212229399,2.498718728674416,143.16603734333873,0.06724008097237716,1.6530245307382545,-1.3156258503273692,1.000809033318951,2.4912726479196357,142.7394083421762,0.007446080754780482,0.007968155627523874
2.588235294117647,1.6907964430015325,-1.1672224524039048,1.2232679012672771,2.332753616139799,133.6569368486914,0.07346476351495404,1.7050153200025462,-1.1670254606840218,1.2430321056025189,2.3246676659864107,133.1936460315491,0.00808595015338831,0.008409573523689252
2.6333333333333333,1.7419053743441744,-0.9791010630877396,1.4406926950011152,2.1677024059523577,124.20019910142436,0.08000202192636062,1.756674584634599,-0.9741786291065291,1.4618076463383494,2.1586285099437372,123.6803031563898,0.009073896008620519,0.008478767278610215
2.67843137254902,1.7931774041364947,-0.7483373092200033,1.6295632771804425,2.0012957934693225,114.66580252307745,0.08676968309145015,1.8078455103894735,-0.7371071382757746,1.6507508764614587,1.990759515303442,114.06211825239666,0.010536278165880653,0.00817995264670547
2.723529411764706,1.844527455636945,-0.47490982191155034,1.7823417729634352,1.831198969638127,104.91997240896966,0.0937051438168607,1.8584620884053855,-0.45586460669844486,1.8016849875601948,1.8186165016389328,104.19905009675742,0.012582467999194158,0.007554581378474831
2.768627450980392,1.895406432459007,-0.15898936158780833,1.8887265358195404,1.6547764144432473,94.81170458538924,0.10087272685040059,1.9082387771794715,-0.1313385032070683,1.9037135888328192,1.6396778639784764,93.94662136699257,0.01509855046477071,0.006770233814083094
2.813725490196078,1.9452950378619465,0.1999478131525359,1.9349919008476058,1.4678291353731032,84.10041450321559,0.10829998345608194,1.9565887804144302,0.2364331799450321,1.9422510154623958,1.449660806045025,83.05944591191295,0.018168329328078325,0.005805670776242023
2.8588235294117648,1.9938126540279515,0.6048614086220658,1.899850408774784,1.2625697895295152,72.33992028076186,0.11599201632210429,2.0026922310166437,0.6499993487893385,1.8942748002198249,1.2402468842077645,71.06091201935541,0.022322905321750852,0.004453566372323643
